Sample Name, Sample-8
Time, March 20 12:47:15 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
980.0, -0.0528, 112.93
981.0, -0.0525, 112.85
982.0, -0.0521, 112.74
983.0, -0.0520, 112.73
984.0, -0.0523, 112.79
985.0, -0.0516, 112.61
986.0, -0.0516, 112.61
987.0, -0.0517, 112.65
988.0, -0.0515, 112.59
989.0, -0.0520, 112.71
990.0, -0.0513, 112.54
991.0, -0.0512, 112.52
992.0, -0.0514, 112.55
993.0, -0.0510, 112.46
994.0, -0.0509, 112.44
995.0, -0.0512, 112.52
996.0, -0.0508, 112.40
997.0, -0.0503, 112.27
998.0, -0.0501, 112.23
999.0, -0.0500, 112.20
1000.0, -0.0504, 112.31
1001.0, -0.0501, 112.23
1002.0, -0.0505, 112.32
1003.0, -0.0501, 112.21
1004.0, -0.0495, 112.07
1005.0, -0.0495, 112.06
1006.0, -0.0487, 111.87
1007.0, -0.0497, 112.12
1008.0, -0.0496, 112.10
1009.0, -0.0497, 112.11
1010.0, -0.0493, 112.02
1011.0, -0.0493, 112.02
1012.0, -0.0491, 111.98
1013.0, -0.0485, 111.82
1014.0, -0.0491, 111.96
1015.0, -0.0494, 112.04
1016.0, -0.0497, 112.13
1017.0, -0.0492, 111.98
1018.0, -0.0497, 112.12
1019.0, -0.0483, 111.77
1020.0, -0.0487, 111.86
1021.0, -0.0482, 111.74
1022.0, -0.0491, 111.98
1023.0, -0.0486, 111.85
1024.0, -0.0489, 111.92
1025.0, -0.0494, 112.05
1026.0, -0.0485, 111.80
1027.0, -0.0478, 111.63
1028.0, -0.0479, 111.65
1029.0, -0.0485, 111.82
1030.0, -0.0487, 111.86
1031.0, -0.0480, 111.67
1032.0, -0.0478, 111.64
1033.0, -0.0485, 111.83
1034.0, -0.0479, 111.66
1035.0, -0.0480, 111.69
1036.0, -0.0483, 111.77
1037.0, -0.0483, 111.76
1038.0, -0.0478, 111.64
1039.0, -0.0481, 111.72
1040.0, -0.0484, 111.79
1041.0, -0.0478, 111.63
1042.0, -0.0476, 111.58
1043.0, -0.0483, 111.75
1044.0, -0.0484, 111.79
1045.0, -0.0475, 111.57
1046.0, -0.0471, 111.46
1047.0, -0.0481, 111.72
1048.0, -0.0483, 111.78
1049.0, -0.0471, 111.45
1050.0, -0.0469, 111.42
1051.0, -0.0482, 111.74
1052.0, -0.0481, 111.71
1053.0, -0.0473, 111.50
1054.0, -0.0471, 111.45
1055.0, -0.0477, 111.62
1056.0, -0.0467, 111.36
1057.0, -0.0464, 111.29
1058.0, -0.0469, 111.41
1059.0, -0.0477, 111.62
1060.0, -0.0473, 111.52
1061.0, -0.0483, 111.76
1062.0, -0.0471, 111.45
1063.0, -0.0481, 111.71
1064.0, -0.0472, 111.47
1065.0, -0.0475, 111.55
1066.0, -0.0481, 111.72
1067.0, -0.0470, 111.44
1068.0, -0.0474, 111.52
1069.0, -0.0483, 111.77
1070.0, -0.0468, 111.37
1071.0, -0.0476, 111.58
1072.0, -0.0484, 111.79
1073.0, -0.0467, 111.35
1074.0, -0.0470, 111.43
1075.0, -0.0479, 111.66
1076.0, -0.0481, 111.70
1077.0, -0.0462, 111.23
1078.0, -0.0478, 111.62
1079.0, -0.0479, 111.67
1080.0, -0.0485, 111.80
1081.0, -0.0466, 111.32
1082.0, -0.0487, 111.86
1083.0, -0.0479, 111.66
1084.0, -0.0484, 111.78
1085.0, -0.0456, 111.07
1086.0, -0.0474, 111.53
1087.0, -0.0480, 111.68
1088.0, -0.0485, 111.82
1089.0, -0.0472, 111.47
1090.0, -0.0456, 111.06
1091.0, -0.0480, 111.68
1092.0, -0.0477, 111.62
1093.0, -0.0483, 111.76
1094.0, -0.0473, 111.50
1095.0, -0.0451, 110.95
1096.0, -0.0472, 111.47
1097.0, -0.0488, 111.89
1098.0, -0.0481, 111.71
1099.0, -0.0486, 111.83
1100.0, -0.0444, 110.76
